Id compte,Mois,Client actif,Opérations client,Paiements carte,Paiements refusés,Dépenses carte,Dépôts
1123,2026-01-01,1,5,3,2,87.48,0.0
696,2026-01-01,1,10,2,0,47.9,1217.0
968,2026-01-01,1,5,0,3,0.0,0.0
666,2026-01-01,1,14,5,1,180.61,242.0
1279,2026-01-01,1,8,0,0,0.0,61.0
1238,2026-01-01,1,11,5,4,170.76,180.0
1186,2026-01-01,1,10,2,11,66.13,98.0
805,2026-01-01,1,5,1,0,61.45,5671.0
286,2026-01-01,1,4,4,0,704.22,0.0
495,2026-01-01,1,4,2,0,48.29,0.0
1114,2026-01-01,1,5,1,5,13.78,0.0
390,2026-01-01,1,11,4,0,131.77,269.0
1080,2026-01-01,1,11,3,1,63.76,292.0
1184,2026-01-01,1,15,7,2,219.06,243.0
546,2026-01-01,1,12,4,0,350.34,0.0
1224,2026-01-01,1,13,5,0,148.16,620.0
379,2026-01-01,1,3,3,0,88.2,0.0
1015,2026-01-01,1,32,3,0,127.51,1364.0
1260,2026-01-01,1,2,0,0,0.0,0.0
430,2026-01-01,1,10,4,0,114.02,0.0
358,2026-01-01,1,14,3,0,137.32,198.0
599,2026-01-01,1,7,2,0,75.95,1816.0
1150,2026-01-01,1,15,6,0,561.23,169.0
1291,2026-01-01,1,14,2,0,68.48,2797.0
1131,2026-01-01,1,3,1,0,12.01,393.0
218,2026-01-01,1,15,4,0,175.93,782.0
1165,2026-01-01,1,5,1,0,11.51,176.0
412,2026-01-01,1,13,4,0,164.76,1315.0
1152,2026-01-01,1,8,2,3,93.06,106.0
466,2026-01-01,1,23,4,0,242.56,489.0
1257,2026-01-01,1,16,3,5,101.79,137.0
1086,2026-01-01,1,17,4,0,164.55,837.0
1071,2026-01-01,1,17,6,0,176.17,315.0
1214,2026-01-01,1,14,2,0,88.4,864.0
173,2026-01-01,1,6,4,0,88.28,0.0
648,2026-01-01,1,6,1,0,157.02,2073.0
847,2026-01-01,1,6,4,0,715.5,0.0
432,2026-01-01,1,11,1,0,51.01,1023.0
722,2026-01-01,1,4,1,0,6.23,299.0
304,2026-01-01,1,15,5,0,85.27,387.0
1286,2026-01-01,1,11,2,2,40.05,162.0
780,2026-01-01,1,10,2,0,110.44,3688.0
751,2026-01-01,1,9,2,0,56.45,700.0
23,2026-01-01,1,6,4,0,525.54,0.0
154,2026-01-01,1,9,7,0,267.55,0.0
906,2026-01-01,1,5,2,0,40.51,106.0
238,2026-01-01,1,20,6,0,134.92,607.0
1128,2026-01-01,1,14,8,0,204.81,411.0
637,2026-01-01,1,4,0,0,0.0,2085.0
1259,2026-01-01,0,0,0,0,0.0,0.0
760,2026-01-01,1,3,1,0,67.13,0.0
1218,2026-01-01,1,2,0,0,0.0,359.0
1156,2026-01-01,1,4,0,0,0.0,71.0
1169,2026-01-01,1,5,1,0,11.32,145.0
633,2026-01-01,1,11,2,0,109.45,753.0
711,2026-01-01,1,1,1,0,54.78,0.0
427,2026-01-01,1,3,0,1,0.0,0.0
731,2026-01-01,1,7,5,0,189.0,0.0
596,2026-01-01,1,4,1,0,30.11,774.0
553,2026-01-01,1,5,3,0,87.75,0.0
556,2026-01-01,1,17,4,0,152.83,2160.0
1193,2026-01-01,1,2,0,0,0.0,0.0
483,2026-01-01,1,12,2,0,106.9,5535.0
391,2026-01-01,1,13,5,0,213.61,0.0
275,2026-01-01,1,11,3,0,45.4,259.0
44,2026-01-01,1,7,0,0,0.0,223.0
1111,2026-01-01,1,6,1,2,26.52,0.0
1058,2026-01-01,1,8,2,0,52.08,2732.0
1162,2026-01-01,1,8,1,1,12.64,192.0
435,2026-01-01,1,11,4,0,91.06,1119.0
1137,2026-01-01,1,7,3,0,54.73,0.0
925,2026-01-01,1,4,2,0,76.93,0.0
1194,2026-01-01,1,10,2,0,27.82,269.0
1276,2026-01-01,1,9,1,1,76.01,567.0
1236,2026-01-01,1,18,8,0,162.71,631.0
1204,2026-01-01,1,13,2,0,102.68,629.0
1283,2026-01-01,1,6,2,0,100.59,482.0
1166,2026-01-01,1,6,2,0,49.28,132.0
1285,2026-01-01,1,5,0,0,0.0,157.0
1179,2026-01-01,1,11,4,0,139.84,141.0
95,2026-01-01,1,13,2,0,64.99,6404.0
508,2026-01-01,1,4,2,0,97.02,0.0
1272,2026-01-01,1,18,6,2,146.36,175.0
245,2026-01-01,1,5,3,0,61.95,0.0
438,2026-01-01,1,13,1,1,38.01,143.0
862,2026-01-01,1,14,4,0,245.1,551.0
17,2026-01-01,1,5,2,0,41.86,976.0
309,2026-01-01,1,9,2,0,438.18,289.0
699,2026-01-01,1,4,1,0,63.46,620.0
1297,2026-01-01,1,5,1,0,12.61,1177.0
1210,2026-01-01,1,5,0,0,0.0,984.0
539,2026-01-01,1,12,4,0,166.39,271.0
1208,2026-01-01,1,10,4,0,121.87,313.0
1188,2026-01-01,1,21,5,0,151.89,735.0
1229,2026-01-01,1,13,7,2,224.7,263.0
329,2026-01-01,1,8,2,0,22.25,0.0
195,2026-01-01,1,8,4,0,230.73,0.0
1170,2026-01-01,1,4,2,4,33.71,40.0
1275,2026-01-01,1,9,2,0,30.44,361.0
1220,2026-01-01,1,7,3,1,110.36,113.0
1250,2026-01-01,1,6,1,0,32.58,337.0
51,2026-01-01,1,4,2,0,149.7,0.0
372,2026-01-01,1,6,2,0,178.96,0.0
1215,2026-01-01,1,4,2,0,75.9,225.0
1212,2026-01-01,1,13,3,0,58.18,184.0
1142,2026-01-01,1,2,0,4,0.0,0.0
328,2026-01-01,1,8,2,0,47.88,0.0
1161,2026-01-01,1,7,3,0,292.53,407.0
1243,2026-01-01,1,8,2,0,17.28,73.0
709,2026-01-01,1,5,2,0,49.64,210.0
1070,2026-01-01,1,6,6,0,239.33,0.0
1294,2026-01-01,1,5,1,0,38.77,69.0
1265,2026-01-01,1,6,2,0,32.69,262.0
1222,2026-01-01,1,8,2,0,55.66,188.0
1240,2026-01-01,1,10,1,0,97.67,345.0
1217,2026-01-01,0,0,0,0,0.0,0.0
1201,2026-01-01,1,13,3,4,108.99,132.0
1255,2026-01-01,0,0,0,0,0.0,0.0
1209,2026-01-01,1,16,3,1,332.36,343.0
713,2026-01-01,1,8,5,0,210.53,355.0
1096,2026-01-01,1,2,0,0,0.0,0.0
453,2026-01-01,1,4,0,0,0.0,0.0
1235,2026-01-01,1,2,0,0,0.0,267.0
228,2026-01-01,1,8,1,0,41.87,266.0
497,2026-01-01,1,4,0,0,0.0,0.0
461,2026-01-01,1,6,1,0,98.99,576.0
1237,2026-01-01,0,0,0,0,0.0,0.0
572,2026-01-01,1,11,1,0,84.59,8083.0
656,2026-01-01,1,2,0,0,0.0,0.0
532,2026-01-01,1,5,0,0,0.0,757.0
1168,2026-01-01,1,4,0,0,0.0,955.0
1153,2026-01-01,1,2,0,0,0.0,0.0
1176,2026-01-01,1,8,0,0,0.0,735.0
1292,2026-01-01,1,3,1,0,17.86,553.0
988,2026-01-01,1,5,5,0,157.11,0.0
1213,2026-01-01,1,7,0,0,0.0,106.0
326,2026-01-01,1,4,0,0,0.0,0.0
1195,2026-01-01,1,4,2,0,172.16,260.0
1248,2026-01-01,1,7,5,0,130.81,305.0
258,2026-01-01,1,2,2,0,62.1,0.0
1266,2026-01-01,1,4,2,0,84.04,108.0
57,2026-01-01,1,7,0,0,0.0,467.0
1280,2026-01-01,1,5,1,0,22.61,704.0
1271,2026-01-01,1,4,2,2,62.91,63.0
1241,2026-01-01,1,2,0,0,0.0,115.0
499,2026-01-01,0,0,0,0,0.0,0.0
716,2026-01-01,1,4,0,0,0.0,0.0
1207,2026-01-01,1,8,3,0,69.24,256.0
1258,2026-01-01,1,3,1,0,13.69,669.0
1192,2026-01-01,1,7,3,0,87.03,141.0
1167,2026-01-01,1,7,1,0,14.87,317.0
1199,2026-01-01,1,4,0,0,0.0,0.0
1226,2026-01-01,0,0,0,0,0.0,0.0
1262,2026-01-01,1,4,2,0,61.82,384.0
1277,2026-01-01,1,5,1,0,28.92,440.0
1268,2026-01-01,0,0,0,0,0.0,0.0
1231,2026-01-01,0,0,0,0,0.0,0.0
1200,2026-01-01,0,0,0,0,0.0,0.0
1273,2026-01-01,1,3,1,0,11.49,156.0
1298,2026-01-01,1,6,2,0,67.42,94.0
1263,2026-01-01,1,12,4,0,69.48,265.0
1278,2026-01-01,0,0,0,0,0.0,0.0
1154,2026-01-01,1,4,0,0,0.0,3707.0
1211,2026-01-01,1,3,1,0,65.6,133.0
1296,2026-01-01,1,3,1,0,48.15,81.0
1221,2026-01-01,1,6,1,0,26.6,3820.0
1274,2026-01-01,1,2,0,0,0.0,0.0
610,2026-01-01,1,8,0,0,0.0,9535.0
1239,2026-01-01,1,4,0,0,0.0,109.0
1164,2026-01-01,1,3,1,0,15.33,101.0
1171,2026-01-01,1,2,0,0,0.0,0.0
1249,2026-01-01,1,4,0,0,0.0,255.0
1228,2026-01-01,1,4,0,0,0.0,152.0
1245,2026-01-01,0,0,0,0,0.0,0.0
1230,2026-01-01,1,7,1,0,11.97,508.0
198,2026-01-01,1,4,0,0,0.0,0.0
1295,2026-01-01,1,3,1,0,30.12,152.0
1090,2026-01-01,1,2,0,0,0.0,0.0
1282,2026-01-01,1,2,0,0,0.0,82.0
302,2026-01-01,1,4,0,0,0.0,0.0
1251,2026-01-01,1,2,0,0,0.0,336.0
1155,2026-01-01,1,2,0,0,0.0,312.0
1181,2026-01-01,1,2,0,0,0.0,983.0
1264,2026-01-01,1,2,0,0,0.0,0.0
1261,2026-01-01,1,2,0,0,0.0,331.0
1202,2026-01-01,1,3,1,0,11.21,143.0
1281,2026-01-01,1,2,0,0,0.0,104.0
1173,2026-01-01,0,0,0,0,0.0,0.0
1185,2026-01-01,0,0,0,0,0.0,0.0
1289,2026-01-01,0,0,0,0,0.0,0.0
1234,2026-01-01,1,2,0,0,0.0,72.0
1247,2026-01-01,0,0,0,0,0.0,0.0
1197,2026-01-01,0,0,0,0,0.0,0.0
371,2026-01-01,1,4,0,0,0.0,0.0
1174,2026-01-01,0,0,0,0,0.0,0.0
1189,2026-01-01,0,0,0,0,0.0,0.0
1196,2026-01-01,0,0,0,0,0.0,0.0
1225,2026-01-01,0,0,0,0,0.0,0.0
1172,2026-01-01,0,0,0,0,0.0,0.0
1293,2026-01-01,0,0,0,0,0.0,0.0
1205,2026-01-01,0,0,0,0,0.0,0.0
1284,2026-01-01,0,0,0,0,0.0,0.0
1358,2026-02-01,1,8,1,0,30.01,4246.0
1266,2026-02-01,1,21,6,2,148.01,972.0
1335,2026-02-01,1,19,8,0,261.6,738.0
1245,2026-02-01,1,25,10,0,775.33,2576.33
1361,2026-02-01,1,4,2,1,27.89,53.0
823,2026-02-01,1,35,16,0,760.34,3051.03
150,2026-02-01,1,19,2,0,41.73,2978.0
1231,2026-02-01,1,14,4,0,64.36,688.0
21,2026-02-01,1,23,9,0,381.79,2085.13
22,2026-02-01,1,39,13,0,645.7,2991.93
38,2026-02-01,1,23,12,0,436.52,2162.23
45,2026-02-01,1,28,14,0,847.51,1882.44
102,2026-02-01,1,23,8,0,329.4,2342.68
160,2026-02-01,1,25,12,0,333.0,2826.53
202,2026-02-01,1,22,11,0,465.07,2360.75
239,2026-02-01,1,17,10,0,530.95,2156.9
242,2026-02-01,1,28,9,0,414.55,2222.39
265,2026-02-01,1,25,6,0,220.49,1735.83
299,2026-02-01,1,30,11,0,607.16,2031.06
317,2026-02-01,1,35,20,0,1350.79,2481.24
429,2026-02-01,1,24,8,0,502.64,2053.8
632,2026-02-01,1,27,14,0,519.9,1923.51
677,2026-02-01,1,20,11,0,409.14,2109.16
686,2026-02-01,1,29,7,0,233.93,1866.67
790,2026-02-01,1,35,16,0,518.04,1978.21
829,2026-02-01,1,21,8,0,309.6,3784.65
839,2026-02-01,1,33,18,0,715.11,1614.05
867,2026-02-01,1,36,19,0,814.46,2471.37
917,2026-02-01,1,35,12,0,488.34,1333.77
974,2026-02-01,1,42,8,0,194.71,2919.0
986,2026-02-01,1,25,12,0,657.38,1763.63
1027,2026-02-01,1,41,23,0,1219.21,2270.49
1139,2026-02-01,1,28,15,0,608.82,2342.64
1152,2026-02-01,1,21,8,0,402.16,1716.84
1177,2026-02-01,1,32,12,0,341.34,1775.5
1238,2026-02-01,1,22,11,3,486.17,1708.25
485,2026-02-01,1,16,5,0,184.19,66.0
62,2026-02-01,1,22,13,0,410.41,2155.93
75,2026-02-01,1,31,16,0,516.37,2936.78
88,2026-02-01,1,33,13,0,519.47,2204.83
98,2026-02-01,1,24,15,0,455.47,3117.77
117,2026-02-01,1,23,13,0,462.82,2039.23
408,2026-02-01,1,27,9,0,404.75,1906.1
417,2026-02-01,1,30,17,0,649.87,5163.95
512,2026-02-01,1,24,15,0,743.28,2248.5
513,2026-02-01,1,24,9,0,265.38,2655.87
523,2026-02-01,1,34,19,0,1280.34,1666.31
548,2026-02-01,1,28,17,0,1010.58,2429.37
552,2026-02-01,1,47,23,0,956.29,2281.48
560,2026-02-01,1,27,11,0,321.54,2827.22
588,2026-02-01,1,31,12,0,462.51,2044.44
591,2026-02-01,1,27,14,0,1104.56,1432.84
614,2026-02-01,1,34,16,0,768.07,1632.12
615,2026-02-01,1,33,17,0,753.97,3085.23
739,2026-02-01,1,28,13,0,544.78,2541.44
775,2026-02-01,1,24,9,0,277.85,2469.01
796,2026-02-01,1,23,10,0,289.45,3316.28
833,2026-02-01,1,23,12,0,676.77,2008.22
838,2026-02-01,1,28,14,0,590.44,1863.68
892,2026-02-01,1,29,13,0,515.21,2686.47
928,2026-02-01,1,27,11,3,457.32,2400.22
1078,2026-02-01,1,20,11,6,947.6,2324.61
1103,2026-02-01,1,28,7,0,237.31,1749.9
1194,2026-02-01,1,25,13,8,1074.41,2304.14
1201,2026-02-01,1,39,14,3,504.27,2216.32
1216,2026-02-01,1,24,14,0,516.57,2397.91
1219,2026-02-01,1,24,11,0,274.52,2189.46
1234,2026-02-01,1,21,14,0,532.0,1910.25
1243,2026-02-01,1,28,13,0,592.18,1775.2
398,2026-02-01,1,23,14,0,292.45,2023.72
352,2026-02-01,1,32,19,0,741.27,2159.78
1212,2026-02-01,1,32,18,0,629.63,2694.16
594,2026-02-01,1,34,19,0,539.06,1684.33
1314,2026-02-01,1,21,4,0,109.19,899.0
81,2026-02-01,1,32,15,0,426.27,2200.31
647,2026-02-01,1,31,18,0,944.21,2617.28
189,2026-02-01,1,22,11,2,862.38,1673.57
1227,2026-02-01,1,41,12,1,293.89,2347.93
652,2026-02-01,1,17,1,3,169.27,760.0
509,2026-02-01,1,23,6,0,284.63,1528.22
76,2026-02-01,1,34,19,0,828.04,2410.53
576,2026-02-01,1,41,18,1,934.54,1642.51
911,2026-02-01,1,29,14,4,426.01,1233.77
107,2026-02-01,1,33,10,5,601.8,1397.16
155,2026-02-01,1,28,14,0,521.87,2453.61
12,2026-02-01,1,34,19,0,717.87,2291.84
40,2026-02-01,1,36,17,0,1270.41,4363.36
178,2026-02-01,1,31,16,0,961.25,2515.51
241,2026-02-01,1,29,16,0,1220.66,1689.23
278,2026-02-01,1,25,10,0,497.64,1609.6
316,2026-02-01,1,26,13,0,493.05,1870.16
342,2026-02-01,1,23,12,0,410.02,2718.09
424,2026-02-01,1,35,16,1,842.93,1600.41
506,2026-02-01,1,26,13,4,371.52,1533.35
530,2026-02-01,1,33,16,0,843.12,2477.89
568,2026-02-01,1,29,16,0,652.12,2031.97
579,2026-02-01,1,31,16,0,485.72,2311.61
621,2026-02-01,1,27,14,0,634.89,2647.35
697,2026-02-01,1,29,15,0,445.3,2149.42
712,2026-02-01,1,35,20,0,792.49,2085.84
758,2026-02-01,1,26,16,0,660.02,1446.48
793,2026-02-01,1,25,8,0,147.72,1963.71
873,2026-02-01,1,33,20,1,896.72,2105.36
897,2026-02-01,1,20,13,0,465.97,2007.59
907,2026-02-01,1,27,12,0,270.98,2668.83
938,2026-02-01,1,35,16,0,507.53,2616.21
972,2026-02-01,1,36,15,0,753.42,2097.25
978,2026-02-01,1,28,15,0,616.09,2207.84
998,2026-02-01,1,31,18,0,1004.18,1885.42
1033,2026-02-01,1,31,16,0,524.43,2163.98
1044,2026-02-01,1,36,15,0,729.49,2925.78
1087,2026-02-01,1,34,17,0,976.38,2726.23
1092,2026-02-01,1,21,8,0,380.95,2052.51
1097,2026-02-01,1,22,7,0,211.02,3019.0
1121,2026-02-01,1,32,12,0,400.85,2873.6
1183,2026-02-01,1,28,15,0,886.88,2975.09
1186,2026-02-01,1,30,17,0,702.19,1691.13
1188,2026-02-01,1,27,16,0,492.73,1765.83
264,2026-02-01,1,14,2,0,47.09,207.0
1281,2026-02-01,1,14,3,0,73.44,667.0
24,2026-02-01,1,13,2,0,59.18,938.0
418,2026-02-01,1,32,13,0,438.82,1643.25
262,2026-02-01,1,30,16,0,548.59,2092.44
708,2026-02-01,1,25,10,0,407.28,1701.35
295,2026-02-01,1,33,18,0,465.48,1822.02
672,2026-02-01,1,12,2,0,73.68,0.0
635,2026-02-01,1,2,0,4,0.0,0.0
1003,2026-02-01,1,14,6,0,166.71,0.0
1286,2026-02-01,1,10,3,0,128.37,171.0
163,2026-02-01,1,11,1,0,36.68,2895.0
1269,2026-02-01,1,6,0,0,0.0,0.0
960,2026-02-01,1,35,15,0,445.57,3511.62
18,2026-02-01,1,19,13,0,549.06,1657.78
79,2026-02-01,1,26,17,0,769.89,1621.33
184,2026-02-01,1,33,14,0,482.15,2225.24
274,2026-02-01,1,36,21,0,723.86,3521.3
357,2026-02-01,1,27,11,0,320.65,2891.14
415,2026-02-01,1,32,15,3,640.71,1656.17
486,2026-02-01,1,29,12,0,421.24,2377.49
503,2026-02-01,1,27,15,0,786.99,1682.7
580,2026-02-01,1,25,10,0,529.02,2397.12
657,2026-02-01,1,32,10,0,288.6,2167.85
663,2026-02-01,1,37,12,0,789.88,2120.95
698,2026-02-01,1,33,15,0,679.29,1944.79
705,2026-02-01,1,28,15,0,455.63,2659.85
766,2026-02-01,1,20,12,0,381.74,1536.82
801,2026-02-01,1,34,14,0,544.5,2875.92
821,2026-02-01,1,31,12,0,439.51,2581.79
1013,2026-02-01,1,28,15,0,645.94,2975.4
1115,2026-02-01,1,33,11,0,354.35,2208.32
1120,2026-02-01,1,33,16,0,608.14,1902.28
1125,2026-02-01,1,27,13,0,829.21,2637.28
1151,2026-02-01,1,21,14,1,600.28,1660.75
1024,2026-02-01,1,31,10,0,304.52,2541.63
557,2026-02-01,1,27,16,0,445.94,2059.78
1158,2026-02-01,1,29,10,1,654.96,2690.77
1025,2026-02-01,1,46,19,0,780.43,3878.96
425,2026-02-01,1,25,12,0,656.39,2368.21
141,2026-02-01,1,26,14,0,830.81,1468.23
815,2026-02-01,1,25,14,0,322.99,1821.59
653,2026-02-01,1,24,15,0,649.75,1702.03
626,2026-02-01,1,34,15,0,418.06,2123.41
78,2026-02-01,1,7,2,0,94.4,51.0
230,2026-02-01,1,35,19,0,635.62,3074.43
283,2026-02-01,1,24,10,0,363.7,2186.46
374,2026-02-01,1,12,8,0,289.05,0.0
769,2026-02-01,1,27,11,0,439.23,2830.08
723,2026-02-01,1,30,15,0,519.23,2593.31
884,2026-02-01,1,23,13,0,647.25,2149.51
673,2026-02-01,1,30,7,9,231.49,2096.91
841,2026-02-01,1,38,20,0,707.08,2395.74
645,2026-02-01,1,26,14,0,404.25,1609.79
527,2026-02-01,1,27,12,0,679.4,1521.98
570,2026-02-01,1,27,6,0,194.02,402.0
893,2026-02-01,1,19,6,0,234.7,51.0
606,2026-02-01,1,22,8,0,203.25,1019.0
975,2026-02-01,1,23,6,0,148.18,153.0
871,2026-02-01,1,45,22,0,913.66,3536.28
860,2026-02-01,1,4,1,0,45.22,2872.0
275,2026-02-01,1,15,9,0,168.05,0.0
104,2026-02-01,1,6,6,0,524.48,2283.93
362,2026-02-01,1,20,15,0,742.72,1774.45
1145,2026-02-01,1,23,5,6,735.89,1906.43
359,2026-02-01,1,38,15,0,564.12,3056.76
748,2026-02-01,1,37,17,0,829.82,2622.42
750,2026-02-01,1,34,10,5,436.97,1824.56
267,2026-02-01,1,36,16,0,486.33,3061.37
824,2026-02-01,1,29,12,0,431.39,2134.58
511,2026-02-01,1,33,13,4,406.23,1576.7
1192,2026-02-01,1,29,10,5,476.98,1810.98
414,2026-02-01,1,3,1,0,13.25,0.0
1257,2026-02-01,1,34,13,1,853.6,3681.21
905,2026-02-01,1,22,6,1,175.69,1613.54
331,2026-02-01,1,42,19,0,631.06,2188.04
158,2026-02-01,1,30,19,0,579.72,1992.88
963,2026-02-01,1,23,8,1,195.46,1471.0
1137,2026-02-01,1,28,9,0,234.66,472.0
495,2026-02-01,1,14,0,0,0.0,2428.0
920,2026-02-01,1,24,9,0,169.6,1916.54
732,2026-02-01,1,29,15,0,518.24,1913.63
932,2026-02-01,1,22,3,0,202.43,769.0
807,2026-02-01,1,31,9,0,239.41,645.0
952,2026-02-01,1,37,11,0,261.62,2817.72
812,2026-02-01,1,22,9,0,566.29,1805.02
334,2026-02-01,1,37,20,0,694.18,2141.08
504,2026-02-01,1,41,16,1,729.79,2259.31
656,2026-02-01,1,12,4,0,73.25,0.0
749,2026-02-01,1,23,12,2,444.71,1369.43
1230,2026-02-01,1,31,19,0,672.99,2071.12
1263,2026-02-01,1,30,13,0,848.31,2463.85
454,2026-02-01,1,12,5,0,223.66,36.0
773,2026-02-01,1,32,21,0,808.81,1331.35
1015,2026-02-01,1,7,3,0,82.4,0.0
751,2026-02-01,1,6,3,0,102.96,1724.0
681,2026-02-01,1,16,7,0,189.03,354.0
651,2026-02-01,1,8,6,0,199.67,0.0
1022,2026-02-01,1,18,6,0,182.6,816.0
822,2026-02-01,1,28,12,1,397.84,2630.68
365,2026-02-01,1,13,3,0,82.15,418.0
310,2026-02-01,1,35,20,0,871.29,2443.96
721,2026-02-01,1,24,12,0,417.32,1954.36
507,2026-02-01,1,34,17,0,619.64,1741.78
780,2026-02-01,1,8,4,0,155.05,0.0
678,2026-02-01,1,21,7,0,231.48,3471.42
818,2026-02-01,1,23,14,0,465.11,2589.33
1155,2026-02-01,1,28,11,0,536.15,2774.8
187,2026-02-01,1,37,14,0,735.88,2352.9
561,2026-02-01,1,36,15,0,550.74,3028.92
922,2026-02-01,1,30,11,0,357.06,3299.46
1117,2026-02-01,1,3,3,0,133.25,0.0
1023,2026-02-01,1,29,10,0,476.98,2023.1
508,2026-02-01,1,6,1,0,60.26,1717.0
814,2026-02-01,1,38,18,0,977.25,2377.85
100,2026-02-01,1,14,2,0,228.73,718.0
199,2026-02-01,1,13,6,0,167.35,88.0
837,2026-02-01,1,10,3,0,71.33,758.0
915,2026-02-01,1,6,3,0,153.84,46.0
356,2026-02-01,1,18,7,0,565.68,67.0
67,2026-02-01,1,33,16,0,724.81,2227.95
641,2026-02-01,1,37,18,0,1075.12,2673.0
406,2026-02-01,1,30,16,0,405.18,3776.18
1301,2026-02-01,1,27,14,0,336.12,1584.66
997,2026-02-01,1,23,12,1,745.78,2289.5
111,2026-02-01,1,27,14,0,540.44,1664.43
791,2026-02-01,1,17,9,0,418.97,346.0
881,2026-02-01,1,43,17,0,1072.91,2435.16
595,2026-02-01,1,31,10,0,629.64,1503.83
95,2026-02-01,1,12,1,0,5.15,943.0
437,2026-02-01,1,8,4,0,132.86,0.0
123,2026-02-01,1,28,16,0,724.18,3269.97
753,2026-02-01,1,24,5,0,100.55,431.0
459,2026-02-01,1,34,11,0,240.61,2558.25
624,2026-02-01,1,23,10,0,301.02,2075.17
1258,2026-02-01,1,17,5,0,203.92,290.0
1076,2026-02-01,1,32,16,2,1022.17,2891.23
861,2026-02-01,1,9,5,0,272.73,0.0
604,2026-02-01,1,22,15,0,749.0,2139.2
148,2026-02-01,1,18,8,0,441.62,0.0
201,2026-02-01,1,10,3,0,169.47,638.0
1004,2026-02-01,1,21,3,0,74.02,740.0
878,2026-02-01,1,29,13,1,361.18,1641.22
718,2026-02-01,1,24,8,0,230.55,340.0
420,2026-02-01,1,29,12,0,612.33,2054.71
380,2026-02-01,1,33,16,0,423.38,2720.54
809,2026-02-01,1,35,16,0,1350.97,2173.45
759,2026-02-01,1,23,12,0,565.85,1759.54
693,2026-02-01,1,22,9,0,322.67,2064.57
553,2026-02-01,1,17,4,0,95.59,340.0
564,2026-02-01,1,36,15,0,573.62,1776.76
145,2026-02-01,1,32,19,0,602.02,2058.33
991,2026-02-01,1,14,4,0,202.54,4534.0
534,2026-02-01,1,22,9,0,414.47,1770.59
558,2026-02-01,1,30,13,0,332.08,3658.25
68,2026-02-01,1,27,16,0,620.7,1743.36
1299,2026-02-01,1,8,6,0,100.56,0.0
958,2026-02-01,1,38,21,0,919.85,1985.74
482,2026-02-01,1,29,5,0,105.25,2477.75
355,2026-02-01,1,27,11,0,322.92,3354.22
1198,2026-02-01,1,15,4,0,89.2,41.0
266,2026-02-01,1,25,10,0,403.68,1933.5
72,2026-02-01,1,14,5,0,120.76,272.0
1190,2026-02-01,1,13,1,0,69.07,9717.0
984,2026-02-01,1,39,18,1,929.43,1665.87
676,2026-02-01,1,38,11,0,343.17,3696.81
1149,2026-02-01,1,25,12,1,504.66,1781.0
679,2026-02-01,1,29,12,0,468.89,3871.87
465,2026-02-01,1,13,2,0,105.95,470.0
11,2026-02-01,1,26,19,0,627.16,2062.2
321,2026-02-01,1,33,14,0,602.71,1367.32
774,2026-02-01,1,18,9,0,362.25,2666.76
733,2026-02-01,1,34,18,0,803.12,2179.32
328,2026-02-01,1,16,5,0,268.49,674.0
1017,2026-02-01,1,19,2,0,41.74,857.0
989,2026-02-01,1,27,16,0,546.45,2627.82
1042,2026-02-01,1,15,6,0,516.05,122.0
58,2026-02-01,1,30,15,0,756.68,2569.86
977,2026-02-01,1,23,12,0,560.78,2724.8
968,2026-02-01,1,13,1,6,15.01,43.0
912,2026-02-01,1,15,7,0,239.52,0.0
942,2026-02-01,1,32,17,0,940.1,2357.78
1068,2026-02-01,1,36,13,0,506.83,2333.99
1254,2026-02-01,1,24,10,1,639.1,3760.1
1150,2026-02-01,1,23,4,0,104.36,865.0
910,2026-02-01,1,14,7,0,190.25,267.0
1035,2026-02-01,1,33,11,0,490.28,2106.03
589,2026-02-01,1,29,16,0,447.82,2315.64
813,2026-02-01,1,24,15,0,473.74,1420.7
966,2026-02-01,1,24,13,0,679.71,1778.3
1000,2026-02-01,1,16,9,1,262.24,2448.5
1228,2026-02-01,1,33,15,0,547.7,3047.82
489,2026-02-01,1,32,13,0,611.35,1917.4
1079,2026-02-01,1,39,20,0,2187.98,1821.91
789,2026-02-01,1,24,11,0,386.82,1386.95
644,2026-02-01,1,20,11,2,321.48,2071.95
1051,2026-02-01,1,36,19,0,728.3,2583.47
167,2026-02-01,1,39,12,0,420.49,2275.79
61,2026-02-01,1,15,4,0,109.59,731.0
293,2026-02-01,1,29,13,0,460.55,2731.24
304,2026-02-01,1,20,9,0,521.49,642.0
419,2026-02-01,1,8,0,0,0.0,0.0
1138,2026-02-01,1,3,1,5,23.62,0.0
659,2026-02-01,1,15,4,0,144.31,218.0
1043,2026-02-01,1,26,15,0,858.73,1555.57
4,2026-02-01,1,22,4,0,77.89,382.0
92,2026-02-01,1,20,8,0,452.25,625.0
856,2026-02-01,1,33,18,0,1298.35,1830.45
1213,2026-02-01,1,6,2,4,98.69,98.0
526,2026-02-01,1,20,3,0,179.43,882.0
662,2026-02-01,1,31,14,0,536.28,1647.95
1300,2026-02-01,1,23,12,2,841.81,2653.79
976,2026-02-01,1,15,1,5,24.14,0.0
87,2026-02-01,1,31,14,0,764.53,1310.05
335,2026-02-01,1,29,14,0,569.74,2420.72
629,2026-02-01,1,39,10,0,347.16,2349.5
845,2026-02-01,1,29,14,0,715.31,2706.42
